lambda	nx	q	q^2	F
1200	34	7.900000e+00	6.241000e+01	3.741156e-05
1200	36	7.900000e+00	6.241000e+01	3.741155e-05
1200	38	7.900000e+00	6.241000e+01	3.741115e-05
1200	40	7.900000e+00	6.241000e+01	3.741155e-05
1200	20	7.900000e+00	6.241000e+01	3.741088e-05
1200	 2	8.000000e+00	6.400000e+01	6.286551e-05
1200	 4	8.000000e+00	6.400000e+01	3.327628e-05
1200	 6	8.000000e+00	6.400000e+01	3.712478e-05
1200	 8	8.000000e+00	6.400000e+01	3.682891e-05
1200	10	8.000000e+00	6.400000e+01	3.674089e-05
1200	12	8.000000e+00	6.400000e+01	3.671490e-05
1200	14	8.000000e+00	6.400000e+01	3.670628e-05
1200	16	8.000000e+00	6.400000e+01	3.670419e-05
1200	18	8.000000e+00	6.400000e+01	3.670274e-05
1200	20	8.000000e+00	6.400000e+01	3.670230e-05
1200	22	8.000000e+00	6.400000e+01	3.670324e-05
1200	24	8.000000e+00	6.400000e+01	3.670225e-05
1200	26	8.000000e+00	6.400000e+01	3.670307e-05
1200	28	8.000000e+00	6.400000e+01	3.670261e-05
1200	30	8.000000e+00	6.400000e+01	3.670314e-05
1200	32	8.000000e+00	6.400000e+01	3.670263e-05
1200	34	8.000000e+00	6.400000e+01	3.670308e-05
1200	36	8.000000e+00	6.400000e+01	3.670291e-05
1200	38	8.000000e+00	6.400000e+01	3.670269e-05
1200	40	8.000000e+00	6.400000e+01	3.670297e-05
1200	20	8.000000e+00	6.400000e+01	3.670230e-05
1200	 2	8.100000e+00	6.561000e+01	6.209171e-05
1200	 4	8.100000e+00	6.561000e+01	3.254146e-05
1200	 6	8.100000e+00	6.561000e+01	3.642925e-05
1200	 8	8.100000e+00	6.561000e+01	3.614916e-05
1200	10	8.100000e+00	6.561000e+01	3.606232e-05
1200	12	8.100000e+00	6.561000e+01	3.603640e-05
1200	14	8.100000e+00	6.561000e+01	3.602811e-05
1200	16	8.100000e+00	6.561000e+01	3.602607e-05
1200	18	8.100000e+00	6.561000e+01	3.602418e-05
1200	20	8.100000e+00	6.561000e+01	3.602405e-05
1200	22	8.100000e+00	6.561000e+01	3.602468e-05
1200	24	8.100000e+00	6.561000e+01	3.602383e-05
1200	26	8.100000e+00	6.561000e+01	3.602449e-05
1200	28	8.100000e+00	6.561000e+01	3.602408e-05
1200	30	8.100000e+00	6.561000e+01	3.602459e-05
1200	32	8.100000e+00	6.561000e+01	3.602411e-05
1200	34	8.100000e+00	6.561000e+01	3.602462e-05
1200	36	8.100000e+00	6.561000e+01	3.602427e-05
1200	38	8.100000e+00	6.561000e+01	3.602423e-05
1200	40	8.100000e+00	6.561000e+01	3.602448e-05
1200	20	8.100000e+00	6.561000e+01	3.602405e-05
1200	 2	8.200000e+00	6.724000e+01	6.131820e-05
1200	 4	8.200000e+00	6.724000e+01	3.184095e-05
1200	 6	8.200000e+00	6.724000e+01	3.575700e-05
1200	 8	8.200000e+00	6.724000e+01	3.549284e-05
1200	10	8.200000e+00	6.724000e+01	3.540743e-05
1200	12	8.200000e+00	6.724000e+01	3.538175e-05
1200	14	8.200000e+00	6.724000e+01	3.537391e-05
1200	16	8.200000e+00	6.724000e+01	3.537165e-05
1200	18	8.200000e+00	6.724000e+01	3.536970e-05
1200	20	8.200000e+00	6.724000e+01	3.536978e-05
1200	22	8.200000e+00	6.724000e+01	3.536997e-05
1200	24	8.200000e+00	6.724000e+01	3.536940e-05
1200	26	8.200000e+00	6.724000e+01	3.536978e-05
1200	28	8.200000e+00	6.724000e+01	3.536944e-05
1200	30	8.200000e+00	6.724000e+01	3.536986e-05
1200	32	8.200000e+00	6.724000e+01	3.536946e-05
1200	34	8.200000e+00	6.724000e+01	3.536998e-05
1200	36	8.200000e+00	6.724000e+01	3.536951e-05
1200	38	8.200000e+00	6.724000e+01	3.536960e-05
1200	40	8.200000e+00	6.724000e+01	3.536986e-05
1200	20	8.200000e+00	6.724000e+01	3.536978e-05
1200	 2	8.300000e+00	6.889000e+01	6.053999e-05
1200	 4	8.300000e+00	6.889000e+01	3.116907e-05
1200	 6	8.300000e+00	6.889000e+01	3.510324e-05
1200	 8	8.300000e+00	6.889000e+01	3.485498e-05
1200	10	8.300000e+00	6.889000e+01	3.477123e-05
1200	12	8.300000e+00	6.889000e+01	3.474582e-05
1200	14	8.300000e+00	6.889000e+01	3.473830e-05
1200	16	8.300000e+00	6.889000e+01	3.473571e-05
1200	18	8.300000e+00	6.889000e+01	3.473397e-05
1200	20	8.300000e+00	6.889000e+01	3.473410e-05
1200	22	8.300000e+00	6.889000e+01	3.473396e-05
1200	24	8.300000e+00	6.889000e+01	3.473365e-05
1200	26	8.300000e+00	6.889000e+01	3.473375e-05
1200	28	8.300000e+00	6.889000e+01	3.473348e-05
1200	30	8.300000e+00	6.889000e+01	3.473377e-05
1200	32	8.300000e+00	6.889000e+01	3.473348e-05
1200	34	8.300000e+00	6.889000e+01	3.473393e-05
1200	36	8.300000e+00	6.889000e+01	3.473347e-05
1200	38	8.300000e+00	6.889000e+01	3.473359e-05
1200	40	8.300000e+00	6.889000e+01	3.473389e-05
1200	20	8.300000e+00	6.889000e+01	3.473410e-05
1200	 2	8.400000e+00	7.056000e+01	5.975322e-05
1200	 4	8.400000e+00	7.056000e+01	3.052106e-05
1200	 6	8.400000e+00	7.056000e+01	3.446406e-05
1200	 8	8.400000e+00	7.056000e+01	3.423151e-05
1200	10	8.400000e+00	7.056000e+01	3.414961e-05
1200	12	8.400000e+00	7.056000e+01	3.412441e-05
1200	14	8.400000e+00	7.056000e+01	3.411692e-05
1200	16	8.400000e+00	7.056000e+01	3.411404e-05
1200	18	8.400000e+00	7.056000e+01	3.411264e-05
1200	20	8.400000e+00	7.056000e+01	3.411262e-05
1200	22	8.400000e+00	7.056000e+01	3.411240e-05
1200	24	8.400000e+00	7.056000e+01	3.411224e-05
1200	26	8.400000e+00	7.056000e+01	3.411216e-05
1200	28	8.400000e+00	7.056000e+01	3.411198e-05
1200	30	8.400000e+00	7.056000e+01	3.411213e-05
1200	32	8.400000e+00	7.056000e+01	3.411193e-05
1200	34	8.400000e+00	7.056000e+01	3.411225e-05
1200	36	8.400000e+00	7.056000e+01	3.411193e-05
1200	38	8.400000e+00	7.056000e+01	3.411197e-05
1200	40	8.400000e+00	7.056000e+01	3.411235e-05
1200	20	8.400000e+00	7.056000e+01	3.411262e-05
1200	 2	8.500000e+00	7.225000e+01	5.895488e-05
1200	 4	8.500000e+00	7.225000e+01	2.989298e-05
1200	 6	8.500000e+00	7.225000e+01	3.383633e-05
1200	 8	8.500000e+00	7.225000e+01	3.361918e-05
1200	10	8.500000e+00	7.225000e+01	3.353927e-05
1200	12	8.500000e+00	7.225000e+01	3.351416e-05
1200	14	8.500000e+00	7.225000e+01	3.350641e-05
1200	16	8.500000e+00	7.225000e+01	3.350339e-05
1200	18	8.500000e+00	7.225000e+01	3.350233e-05
1200	20	8.500000e+00	7.225000e+01	3.350203e-05
1200	22	8.500000e+00	7.225000e+01	3.350191e-05
1200	24	8.500000e+00	7.225000e+01	3.350180e-05
1200	26	8.500000e+00	7.225000e+01	3.350168e-05
1200	28	8.500000e+00	7.225000e+01	3.350160e-05
1200	30	8.500000e+00	7.225000e+01	3.350162e-05
1200	32	8.500000e+00	7.225000e+01	3.350152e-05
1200	34	8.500000e+00	7.225000e+01	3.350170e-05
1200	36	8.500000e+00	7.225000e+01	3.350154e-05
1200	38	8.500000e+00	7.225000e+01	3.350149e-05
1200	40	8.500000e+00	7.225000e+01	3.350190e-05
1200	20	8.500000e+00	7.225000e+01	3.350203e-05
1200	 2	8.600000e+00	7.396000e+01	5.814280e-05
1200	 4	8.600000e+00	7.396000e+01	2.928170e-05
1200	 6	8.600000e+00	7.396000e+01	3.321755e-05
1200	 8	8.600000e+00	7.396000e+01	3.301541e-05
1200	10	8.600000e+00	7.396000e+01	3.293761e-05
1200	12	8.600000e+00	7.396000e+01	3.291249e-05
1200	14	8.600000e+00	7.396000e+01	3.290437e-05
1200	16	8.600000e+00	7.396000e+01	3.290133e-05
1200	18	8.600000e+00	7.396000e+01	3.290050e-05
1200	20	8.600000e+00	7.396000e+01	3.289992e-05
1200	22	8.600000e+00	7.396000e+01	3.289997e-05
1200	24	8.600000e+00	7.396000e+01	3.289984e-05
1200	26	8.600000e+00	7.396000e+01	3.289981e-05
1200	28	8.600000e+00	7.396000e+01	3.289981e-05
1200	30	8.600000e+00	7.396000e+01	3.289973e-05
1200	32	8.600000e+00	7.396000e+01	3.289974e-05
1200	34	8.600000e+00	7.396000e+01	3.289977e-05
1200	36	8.600000e+00	7.396000e+01	3.289976e-05
1200	38	8.600000e+00	7.396000e+01	3.289966e-05
1200	40	8.600000e+00	7.396000e+01	3.290002e-05
1200	20	8.600000e+00	7.396000e+01	3.289992e-05
1200	 2	8.700000e+00	7.569000e+01	5.731552e-05
1200	 4	8.700000e+00	7.569000e+01	2.868482e-05
1200	 6	8.700000e+00	7.569000e+01	3.260576e-05
1200	 8	8.700000e+00	7.569000e+01	3.241822e-05
1200	10	8.700000e+00	7.569000e+01	3.234259e-05
1200	12	8.700000e+00	7.569000e+01	3.231747e-05
1200	14	8.700000e+00	7.569000e+01	3.230905e-05
1200	16	8.700000e+00	7.569000e+01	3.230608e-05
1200	18	8.700000e+00	7.569000e+01	3.230534e-05
1200	20	8.700000e+00	7.569000e+01	3.230456e-05
1200	22	8.700000e+00	7.569000e+01	3.230475e-05
1200	24	8.700000e+00	7.569000e+01	3.230458e-05
1200	26	8.700000e+00	7.569000e+01	3.230465e-05
1200	28	8.700000e+00	7.569000e+01	3.230473e-05
1200	30	8.700000e+00	7.569000e+01	3.230458e-05
1200	32	8.700000e+00	7.569000e+01	3.230469e-05
1200	34	8.700000e+00	7.569000e+01	3.230459e-05
1200	36	8.700000e+00	7.569000e+01	3.230469e-05
1200	38	8.700000e+00	7.569000e+01	3.230461e-05
1200	40	8.700000e+00	7.569000e+01	3.230481e-05
1200	20	8.700000e+00	7.569000e+01	3.230456e-05
1200	 2	8.800000e+00	7.744000e+01	5.647221e-05
1200	 4	8.800000e+00	7.744000e+01	2.810036e-05
1200	 6	8.800000e+00	7.744000e+01	3.199943e-05
1200	 8	8.800000e+00	7.744000e+01	3.182609e-05
1200	10	8.800000e+00	7.744000e+01	3.175266e-05
1200	12	8.800000e+00	7.744000e+01	3.172770e-05
1200	14	8.800000e+00	7.744000e+01	3.171916e-05
1200	16	8.800000e+00	7.744000e+01	3.171634e-05
1200	18	8.800000e+00	7.744000e+01	3.171552e-05
1200	20	8.800000e+00	7.744000e+01	3.171467e-05
1200	22	8.800000e+00	7.744000e+01	3.171492e-05
1200	24	8.800000e+00	7.744000e+01	3.171472e-05
1200	26	8.800000e+00	7.744000e+01	3.171483e-05
1200	28	8.800000e+00	7.744000e+01	3.171497e-05
1200	30	8.800000e+00	7.744000e+01	3.171479e-05
1200	32	8.800000e+00	7.744000e+01	3.171497e-05
1200	34	8.800000e+00	7.744000e+01	3.171477e-05
1200	36	8.800000e+00	7.744000e+01	3.171493e-05
1200	38	8.800000e+00	7.744000e+01	3.171492e-05
1200	40	8.800000e+00	7.744000e+01	3.171492e-05
1200	20	8.800000e+00	7.744000e+01	3.171467e-05
1200	 2	8.900000e+00	7.921000e+01	5.561276e-05
1200	 4	8.900000e+00	7.921000e+01	2.752671e-05
1200	 6	8.900000e+00	7.921000e+01	3.139738e-05
1200	 8	8.900000e+00	7.921000e+01	3.123784e-05
1200	10	8.900000e+00	7.921000e+01	3.116665e-05
1200	12	8.900000e+00	7.921000e+01	3.114207e-05
1200	14	8.900000e+00	7.921000e+01	3.113362e-05
1200	16	8.900000e+00	7.921000e+01	3.113100e-05
1200	18	8.900000e+00	7.921000e+01	3.113002e-05
1200	20	8.900000e+00	7.921000e+01	3.112920e-05
1200	22	8.900000e+00	7.921000e+01	3.112940e-05
1200	24	8.900000e+00	7.921000e+01	3.112922e-05
1200	26	8.900000e+00	7.921000e+01	3.112929e-05
1200	28	8.900000e+00	7.921000e+01	3.112947e-05
1200	30	8.900000e+00	7.921000e+01	3.112929e-05
1200	32	8.900000e+00	7.921000e+01	3.112948e-05
1200	34	8.900000e+00	7.921000e+01	3.112928e-05
1200	36	8.900000e+00	7.921000e+01	3.112941e-05
1200	38	8.900000e+00	7.921000e+01	3.112950e-05
1200	40	8.900000e+00	7.921000e+01	3.112930e-05
1200	20	8.900000e+00	7.921000e+01	3.112920e-05
1200	 2	9.000000e+00	8.100000e+01	5.473769e-05
1200	 4	9.000000e+00	8.100000e+01	2.696252e-05
1200	 6	9.000000e+00	8.100000e+01	3.079873e-05
1200	 8	9.000000e+00	8.100000e+01	3.065258e-05
1200	10	9.000000e+00	8.100000e+01	3.058374e-05
1200	12	9.000000e+00	8.100000e+01	3.055972e-05
1200	14	9.000000e+00	8.100000e+01	3.055154e-05
1200	16	9.000000e+00	8.100000e+01	3.054909e-05
1200	18	9.000000e+00	8.100000e+01	3.054797e-05
1200	20	9.000000e+00	8.100000e+01	3.054722e-05
1200	22	9.000000e+00	8.100000e+01	3.054729e-05
1200	24	9.000000e+00	8.100000e+01	3.054717e-05
1200	26	9.000000e+00	8.100000e+01	3.054715e-05
1200	28	9.000000e+00	8.100000e+01	3.054734e-05
1200	30	9.000000e+00	8.100000e+01	3.054716e-05
1200	32	9.000000e+00	8.100000e+01	3.054732e-05
1200	34	9.000000e+00	8.100000e+01	3.054720e-05
1200	36	9.000000e+00	8.100000e+01	3.054722e-05
1200	38	9.000000e+00	8.100000e+01	3.054742e-05
1200	40	9.000000e+00	8.100000e+01	3.054709e-05
1200	20	9.000000e+00	8.100000e+01	3.054722e-05
1200	 2	9.100000e+00	8.281000e+01	5.384786e-05
1200	 4	9.100000e+00	8.281000e+01	2.640650e-05
1200	 6	9.100000e+00	8.281000e+01	3.020290e-05
1200	 8	9.100000e+00	8.281000e+01	3.006973e-05
1200	10	9.100000e+00	8.281000e+01	3.000338e-05
1200	12	9.100000e+00	8.281000e+01	2.997997e-05
1200	14	9.100000e+00	8.281000e+01	2.997214e-05
1200	16	9.100000e+00	8.281000e+01	2.996977e-05
1200	18	9.100000e+00	8.281000e+01	2.996857e-05
1200	20	9.100000e+00	8.281000e+01	2.996790e-05
1200	22	9.100000e+00	8.281000e+01	2.996781e-05
1200	24	9.100000e+00	8.281000e+01	2.996778e-05
1200	26	9.100000e+00	8.281000e+01	2.996763e-05
1200	28	9.100000e+00	8.281000e+01	2.996780e-05
1200	30	9.100000e+00	8.281000e+01	2.996766e-05
1200	32	9.100000e+00	8.281000e+01	2.996775e-05
1200	34	9.100000e+00	8.281000e+01	2.996773e-05
1200	36	9.100000e+00	8.281000e+01	2.996760e-05
1200	38	9.100000e+00	8.281000e+01	2.996791e-05
1200	40	9.100000e+00	8.281000e+01	2.996753e-05
1200	20	9.100000e+00	8.281000e+01	2.996790e-05
1200	 2	9.200000e+00	8.464000e+01	5.294433e-05
1200	 4	9.200000e+00	8.464000e+01	2.585764e-05
1200	 6	9.200000e+00	8.464000e+01	2.960956e-05
1200	 8	9.200000e+00	8.464000e+01	2.948893e-05
1200	10	9.200000e+00	8.464000e+01	2.942512e-05
1200	12	9.200000e+00	8.464000e+01	2.940232e-05
1200	14	9.200000e+00	8.464000e+01	2.939479e-05
1200	16	9.200000e+00	8.464000e+01	2.939239e-05
1200	18	9.200000e+00	8.464000e+01	2.939116e-05
1200	20	9.200000e+00	8.464000e+01	2.939057e-05
1200	22	9.200000e+00	8.464000e+01	2.939035e-05
1200	24	9.200000e+00	8.464000e+01	2.939040e-05
1200	26	9.200000e+00	8.464000e+01	2.939015e-05
1200	28	9.200000e+00	8.464000e+01	2.939028e-05
1200	30	9.200000e+00	8.464000e+01	2.939019e-05
1200	32	9.200000e+00	8.464000e+01	2.939020e-05
1200	34	9.200000e+00	8.464000e+01	2.939028e-05
1200	36	9.200000e+00	8.464000e+01	2.939003e-05
1200	38	9.200000e+00	8.464000e+01	2.939038e-05
1200	40	9.200000e+00	8.464000e+01	2.939005e-05
1200	20	9.200000e+00	8.464000e+01	2.939057e-05
1200	 2	9.300000e+00	8.649000e+01	5.202834e-05
1200	 4	9.300000e+00	8.649000e+01	2.531516e-05
1200	 6	9.300000e+00	8.649000e+01	2.901854e-05
1200	 8	9.300000e+00	8.649000e+01	2.890999e-05
1200	10	9.300000e+00	8.649000e+01	2.884870e-05
1200	12	9.300000e+00	8.649000e+01	2.882644e-05
1200	14	9.300000e+00	8.649000e+01	2.881909e-05
1200	16	9.300000e+00	8.649000e+01	2.881655e-05
1200	18	9.300000e+00	8.649000e+01	2.881536e-05
1200	20	9.300000e+00	8.649000e+01	2.881484e-05
1200	22	9.300000e+00	8.649000e+01	2.881456e-05
